TaskID,Input1,Output1_1,Output1_2,Output2_1,Output2_2
3,0.16535433,0.42786703,0.16734879,0.9459857,0.3242084
3,0.17322835,0.42117557,0.15418872,0.9497431,0.31303042
3,0.18110237,0.42610046,0.1517922,0.954306,0.29883108
3,0.18897638,0.43673986,0.13829988,0.95898837,0.28344548
3,0.19685039,0.44500685,0.13374422,0.9630431,0.26934743
3,0.20472442,0.4495567,0.14444196,0.9660003,0.25854087
3,0.21259843,0.46058312,0.15710725,0.9677477,0.25192156
3,0.22047244,0.46301144,0.16672747,0.96836275,0.24954672
3,0.22834645,0.45757377,0.17061505,0.9682547,0.24996561
3,0.23622048,0.45593202,0.18187734,0.9676858,0.25215894
3,0.24409449,0.45616743,0.18393563,0.9668629,0.2552961
3,0.2519685,0.46076313,0.18496898,0.96596605,0.25866896
3,0.25984251,0.46046075,0.18793131,0.965073,0.26198113
3,0.26771653,0.46541563,0.18819858,0.96423054,0.26506504
3,0.27559054,0.47648907,0.20096493,0.96352214,0.2676286
3,0.28346458,0.48032355,0.20243616,0.9628868,0.26990542
3,0.2913386,0.474322,0.19721301,0.9622658,0.27211133
3,0.2992126,0.46729735,0.19949779,0.9616243,0.27436966
3,0.30708662,0.4590237,0.19870201,0.960921,0.2768227
3,0.31496063,0.44247884,0.19445027,0.96006924,0.2797625
3,0.32283464,0.4291209,0.19484918,0.9590643,0.28318834
3,0.33070865,0.42372924,0.19542408,0.9578938,0.28712285
3,0.33858266,0.422774,0.19267221,0.956583,0.29146007
3,0.3464567,0.42622134,0.20086424,0.95511645,0.29623064
3,0.35433072,0.43013787,0.21360938,0.95358866,0.3011123
3,0.36220473,0.43087852,0.218851,0.95196414,0.30620947
3,0.37007874,0.43320012,0.22169442,0.95030826,0.3113104
3,0.37795275,0.44027376,0.22707756,0.94861734,0.3164255
3,0.38582677,0.43724996,0.22333331,0.94695467,0.32136708
3,0.39370078,0.4335329,0.22340906,0.94528663,0.32624108
3,0.4015748,0.43556857,0.23903114,0.94366276,0.3309088
3,0.40944883,0.42915016,0.23670866,0.94203836,0.33550525
3,0.41732284,0.42794397,0.23417707,0.94045866,0.33990812
3,0.42519686,0.42870757,0.23885302,0.9389187,0.34413904
3,0.43307087,0.42584863,0.24103172,0.9373864,0.34829116
3,0.44094488,0.4306758,0.24508081,0.93590885,0.35224226
3,0.4488189,0.4275117,0.24488741,0.9344815,0.35601175
3,0.4566929,0.42779115,0.24919242,0.9330722,0.35968903
3,0.46456692,0.43285084,0.25359127,0.9317501,0.3631001
3,0.47244096,0.43308297,0.24998349,0.93044096,0.36644185
3,0.48031497,0.4350408,0.2514459,0.9292273,0.36950865
3,0.48818898,0.43060812,0.26023307,0.9280915,0.37235215
3,0.496063,0.43145967,0.26277876,0.9270051,0.37504867
3,0.503937,0.42960387,0.25815248,0.9259886,0.37755144
3,0.511811,0.42876023,0.25770587,0.9250509,0.3798432
3,0.51968503,0.4310697,0.26188666,0.9241893,0.3819347
3,0.52755904,0.42831662,0.26427028,0.9233612,0.3839324
3,0.53543305,0.42853215,0.26537165,0.9225865,0.3857903
3,0.54330707,0.42857516,0.26286685,0.9218414,0.3875674
3,0.5511811,0.42686886,0.2603347,0.92112833,0.38925904
3,0.5590551,0.4200481,0.26197323,0.92046595,0.3908228
3,0.56692916,0.42198244,0.26439235,0.9198302,0.3923167
3,0.5748032,0.42504588,0.2669199,0.9192295,0.39372212
3,0.5826772,0.4225685,0.26195514,0.9186324,0.39511338
3,0.5905512,0.42007154,0.26172158,0.9180886,0.39637515
3,0.5984252,0.41791266,0.26834723,0.91754794,0.39762515
3,0.6062992,0.42475972,0.26591748,0.91703916,0.3987972
3,0.61417323,0.42740837,0.2645625,0.9165162,0.3999976
3,0.62204725,0.42142838,0.26969528,0.9159916,0.40119743
3,0.62992126,0.42243567,0.27053255,0.9155131,0.40228823
3,0.63779527,0.42174488,0.27082324,0.9150378,0.4033681
3,0.6456693,0.41874328,0.27422237,0.9145659,0.4044368
3,0.6535433,0.42207783,0.27160704,0.9141312,0.40541846
3,0.6614173,0.42069414,0.2689414,0.9136727,0.40645075
3,0.6692913,0.42376506,0.26850757,0.9132972,0.40729383
3,0.6771653,0.42632413,0.27298635,0.9128944,0.40819567
3,0.68503934,0.42253324,0.2726174,0.9125448,0.4089768
3,0.6929134,0.42234227,0.2733579,0.9122284,0.40968198
3,0.7007874,0.42568183,0.27685687,0.9119143,0.41038075
3,0.70866144,0.4256581,0.27461815,0.91162837,0.41101545
3,0.71653545,0.42231697,0.27246258,0.91139203,0.41153932
3,0.72440946,0.4244775,0.2780515,0.91117203,0.41202614
3,0.7322835,0.43384486,0.28566155,0.91098815,0.4124325
3,0.7401575,0.43285972,0.2770616,0.91085136,0.41273457
3,0.7480315,0.43042648,0.27454966,0.91072184,0.4130203
3,0.7559055,0.42713207,0.28114554,0.9106336,0.41321474
3,0.7637795,0.43090397,0.27980778,0.9105907,0.4133093
3,0.77165353,0.43448398,0.27805963,0.9105907,0.4133093
3,0.77952754,0.4260386,0.27698585,0.9105953,0.41329914
3,0.78740156,0.42986292,0.28377244,0.910679,0.41311476
3,0.79527557,0.43326408,0.28151843,0.9107652,0.41292465
3,0.8031496,0.4308226,0.27216202,0.9108922,0.41264448
3,0.8110236,0.42850488,0.27913755,0.91105634,0.41228187
3,0.81889766,0.42622352,0.27706453,0.9112219,0.41191575
3,0.8267717,0.42408454,0.26749766,0.9114282,0.4114591
3,0.8346457,0.4221497,0.27512756,0.9117102,0.4108339
3,0.8425197,0.42646134,0.27374727,0.9119905,0.41021124
3,0.8503937,0.42491725,0.2638075,0.912309,0.40950257
3,0.8582677,0.42296675,0.26284698,0.912664,0.4087107
3,0.86614174,0.42746466,0.26978484,0.9130551,0.40783617
3,0.87401575,0.42650634,0.27019775,0.9134466,0.4069586
3,0.88188976,0.42540407,0.2687435,0.91386944,0.40600815
3,0.8897638,0.42920676,0.2690064,0.9143274,0.40497586
3,0.8976378,0.43019474,0.26151612,0.9148201,0.4038616
3,0.9055118,0.42888862,0.26483673,0.91534716,0.40266556
3,0.9133858,0.43251586,0.26771402,0.9158826,0.40144628
3,0.9212598,0.43381038,0.26636374,0.9164389,0.40017468
3,0.92913383,0.4361536,0.26687294,0.917007,0.398871
3,0.93700784,0.4414901,0.26549447,0.91757244,0.39756864
3,0.9448819,0.44152248,0.26613662,0.9181183,0.39630637
3,0.9527559,0.4369513,0.26478267,0.9186267,0.3951265
3,0.96062994,0.437005,0.2654137,0.9191103,0.39400035
3,0.96850395,0.43544105,0.26384968,0.91957176,0.39292207
3,0.97637796,0.43618426,0.26443526,0.91997725,0.3919718
3,0.984252,0.43973467,0.26224187,0.92036575,0.3910587
3,0.992126,0.43309787,0.25450647,0.9206583,0.39036947
3,1.0,0.4272325,0.25430506,0.9209499,0.3896811
4,0.0,-0.43910226,-0.16328572,-0.9499587,-0.31237552
4,0.007874016,-0.46287325,-0.19320154,-0.95289624,-0.30329645
4,0.015748031,-0.5034451,-0.22808355,-0.9524791,-0.3046038
4,0.023622047,-0.5258077,-0.23626004,-0.9523227,-0.30509245
4,0.031496063,-0.5357676,-0.22513814,-0.95355994,-0.30120343
4,0.03937008,-0.5527381,-0.20502062,-0.9563502,-0.29222292
4,0.047244094,-0.54969716,-0.19548021,-0.95947796,-0.28178364
4,0.05511811,-0.5250237,-0.18582179,-0.962158,-0.2724921
4,0.062992126,-0.5258103,-0.1720179,-0.9645307,-0.26397073
4,0.070866145,-0.5460471,-0.15247928,-0.9680143,-0.25089493
4,0.07874016,-0.5662836,-0.12103077,-0.9732161,-0.2298921
4,0.08661418,-0.57856494,-0.08266229,-0.9791923,-0.20293461
4,0.09448819,-0.57036066,-0.06280608,-0.9844861,-0.17546263
4,0.10236221,-0.55724,-0.060523275,-0.98852,-0.15108982
4,0.11023622,-0.55478203,-0.056800492,-0.99135536,-0.13120425
4,0.11811024,-0.5546008,-0.048168443,-0.9933517,-0.11511921
4,0.12598425,-0.5536168,-0.036285713,-0.9949533,-0.10033906
4,0.13385826,-0.54783285,-0.015148422,-0.99640393,-0.08473019
4,0.14173229,-0.54535764,0.009071428,-0.9977582,-0.06692177
4,0.1496063,-0.54705924,0.018168528,-0.9988789,-0.047338404
4,0.15748031,-0.5441264,0.03386147,-0.9996363,-0.026968159
4,0.16535433,-0.55125904,0.058062274,-0.99998045,-0.006250357
4,0.17322835,-0.56271875,0.075339675,-0.9998961,0.014412993
4,0.18110237,-0.5693038,0.088578776,-0.99939966,0.03464641
4,0.18897638,-0.5740613,0.10223461,-0.998515,0.054477107
4,0.19685039,-0.56428325,0.11394842,-0.99726266,0.07394029
4,0.20472442,-0.5548487,0.13346356,-0.99564505,0.09322541
4,0.21259843,-0.55053407,0.1527873,-0.99364895,0.11252428
4,0.22047244,-0.5409854,0.16037154,-0.9912572,0.13194391
4,0.22834645,-0.5321482,0.16937765,-0.98854584,0.15092109
4,0.23622048,-0.5259044,0.1806641,-0.9855692,0.16927306
4,0.24409449,-0.5259208,0.19568858,-0.98243046,0.18662894
4,0.2519685,-0.52497685,0.20157847,-0.9792225,0.20278901
4,0.25984251,-0.5279898,0.21608461,-0.9760011,0.21776554
4,0.26771653,-0.5320021,0.22424881,-0.97281325,0.23159096
4,0.27559054,-0.5391959,0.23124915,-0.9696013,0.24469025
4,0.28346458,-0.54502976,0.24802203,-0.966315,0.2573623
4,0.2913386,-0.5405532,0.25551924,-0.96287405,0.26995105
4,0.2992126,-0.53412116,0.26864278,-0.9592279,0.28263375
4,0.30708662,-0.5319575,0.27778816,-0.9553627,0.29543552
4,0.31496063,-0.53179526,0.28674158,-0.9512948,0.30828273
4,0.32283464,-0.5258386,0.29803607,-0.9470423,0.32110882
4,0.33070865,-0.5189788,0.30057335,-0.94269764,0.33364823
4,0.33858266,-0.5096671,0.3068574,-0.9382841,0.3458655
4,0.3464567,-0.5068255,0.3226414,-0.9338157,0.3577544
4,0.35433072,-0.5022652,0.3294654,-0.9292935,0.369342
4,0.36220473,-0.49932542,0.33535933,-0.92466027,0.38079315
4,0.37007874,-0.5016517,0.34125966,-0.91999316,0.39193442
4,0.37795275,-0.4984706,0.3537652,-0.91529536,0.40278324
4,0.38582677,-0.4983593,0.35938948,-0.9105963,0.41329697
4,0.39370078,-0.49855846,0.3620438,-0.90589035,0.4235123
4,0.4015748,-0.49234462,0.37619612,-0.9012741,0.4332494
4,0.40944883,-0.48571727,0.3788088,-0.8966823,0.44267464
4,0.41732284,-0.48875362,0.38472745,-0.8921401,0.45175886
4,0.42519686,-0.4855857,0.3957041,-0.8876874,0.46044663
4,0.43307087,-0.48285303,0.40101376,-0.88330114,0.468806
4,0.44094488,-0.486814,0.4011416,-0.8789506,0.47691283
4,0.4488189,-0.478429,0.40841338,-0.87469184,0.4846795
4,0.4566929,-0.476711,0.42165455,-0.87046355,0.49223292
4,0.46456692,-0.48156053,0.42371,-0.8663472,0.49944228
4,0.47244096,-0.4801602,0.42705733,-0.86223596,0.50650674
4,0.48031497,-0.4724901,0.43834132,-0.858227,0.5132703
4,0.48818898,-0.470647,0.4421876,-0.85430545,0.5197713
4,0.496063,-0.4744943,0.4398041,-0.8504656,0.52603066
4,0.503937,-0.4715749,0.43737662,-0.8467917,0.5319247
4,0.511811,-0.4564337,0.4346988,-0.84318745,0.5376197
4,0.51968503,-0.4445549,0.43601674,-0.8399631,0.5426436
4,0.52755904,-0.44444144,0.4383966,-0.8368344,0.54745615
4,0.53543305,-0.4394996,0.4391424,-0.83383924,0.5520073
4,0.54330707,-0.43891957,0.43752444,-0.83086866,0.5564686
4,0.5511811,-0.4413548,0.44371042,-0.8278103,0.56100816
4,0.5590551,-0.44472358,0.4648962,-0.8245912,0.565729
4,0.56692916,-0.45234168,0.47565395,-0.82100177,0.57092565
4,0.5748032,-0.45510128,0.48190394,-0.81707656,0.57652915
4,0.5826772,-0.4520912,0.49058867,-0.8127737,0.58257955
4,0.5905512,-0.44711438,0.49568197,-0.80803174,0.589139
4,0.5984252,-0.43888935,0.50226676,-0.8029978,0.59598196
4,0.6062992,-0.43663275,0.5091147,-0.79771423,0.6030356
4,0.61417323,-0.43759426,0.51147383,-0.79226226,0.61018074
4,0.62204725,-0.42743754,0.5117026,-0.7866491,0.6174003
4,0.62992126,-0.42354557,0.52144474,-0.78098804,0.62454593
4,0.63779527,-0.4209764,0.5272209,-0.77529895,0.6315944
4,0.6456693,-0.4121023,0.5244418,-0.7695262,0.63861525
4,0.6535433,-0.4105722,0.5277023,-0.7637102,0.6455592
4,0.6614173,-0.40883508,0.5393698,-0.7579226,0.6523445
4,0.6692913,-0.40750048,0.5457149,-0.75202787,0.6591313
4,0.6771653,-0.4061862,0.55405986,-0.74616045,0.6657662
4,0.68503934,-0.40546444,0.5667076,-0.74016106,0.6724296
4,0.6929134,-0.40541923,0.57917035,-0.73385084,0.6793107
4,0.7007874,-0.4014369,0.5843933,-0.72741365,0.68619925
4,0.70866144,-0.3977589,0.5871794,-0.72087675,0.6930633
4,0.71653545,-0.3907898,0.58528745,-0.71414363,0.6999992
4,0.72440946,-0.3830468,0.5836903,-0.70716184,0.70705175
4,0.7322835,-0.37415832,0.588982,-0.69992745,0.71421397
4,0.7401575,-0.3659882,0.5940578,-0.6923905,0.721523
4,0.7480315,-0.35707584,0.5931532,-0.6846213,0.72889894
4,0.7559055,-0.35344347,0.60034376,-0.67674816,0.7362146
4,0.7637795,-0.33734643,0.58586,-0.66864765,0.7435794
4,0.77165353,-0.31639263,0.56189984,-0.6614589,0.7499814
4,0.77952754,-0.31791753,0.56863105,-0.6541251,0.75638634
4,0.78740156,-0.3246134,0.5918828,-0.6466953,0.7627484
4,0.79527557,-0.3279415,0.6125552,-0.6391373,0.7690926
4,0.8031496,-0.33157673,0.62513405,-0.6316221,0.7752764
4,0.8110236,-0.33606514,0.6409201,-0.62417376,0.7812856
4,0.81889766,-0.3420929,0.6661096,-0.6169805,0.7869784
4,0.8267717,-0.34947598,0.6951311,-0.6094348,0.7928362
4,0.8346457,-0.3441924,0.707455,-0.6018994,0.79857194
4,0.8425197,-0.3338754,0.70530546,-0.59448117,0.8041095
4,0.8503937,-0.32497606,0.6878686,-0.5872127,0.8094327
4,0.8582677,-0.3201878,0.67837656,-0.58004326,0.8145857
4,0.86614174,-0.30680922,0.67817974,-0.57288283,0.81963724
4,0.87401575,-0.2982114,0.6760872,-0.56576663,0.8245654
4,0.88188976,-0.2960348,0.662526,-0.55885184,0.8292675
4,0.8897638,-0.28551885,0.6590401,-0.55206823,0.83379894
4,0.8976378,-0.28458422,0.67007184,-0.5456271,0.8380281
4,0.9055118,-0.28092206,0.6653372,-0.5393886,0.84205693
4,0.9133858,-0.2749281,0.65658,-0.5335551,0.8457653
4,0.9212598,-0.2714848,0.656342,-0.52808183,0.84919345
4,0.92913383,-0.269036,0.66308546,-0.52301866,0.8523212
4,0.93700784,-0.27292264,0.6752204,-0.5183409,0.85517406
4,0.9448819,-0.27738282,0.69227844,-0.51405317,0.8577583
4,0.9527559,-0.28270918,0.70337826,-0.5103503,0.8599666
4,0.96062994,-0.2849897,0.71034986,-0.50710326,0.8618853
4,0.96850395,-0.28181106,0.7207889,-0.5042495,0.863558
4,0.97637796,-0.286739,0.7271238,-0.5013089,0.86526835
4,0.984252,-0.28862157,0.730465,-0.49879262,0.8667214
4,0.992126,-0.2860394,0.7244335,-0.4967588,0.8678886
4,1.0,-0.28843957,0.71831316,-0.49504706,0.86886615
5,0.0,-0.32735178,-0.17402466,-0.93243843,-0.36132887
5,0.007874016,-0.44499823,-0.24339898,-0.93420434,-0.35673842
5,0.015748031,-0.581159,-0.30810085,-0.9329373,-0.36003882
5,0.023622047,-0.62689865,-0.3047511,-0.93640083,-0.3509323
5,0.031496063,-0.645088,-0.30304056,-0.94164926,-0.33659577
5,0.03937008,-0.62602973,-0.29655415,-0.9449648,-0.3271719
5,0.047244094,-0.61693203,-0.28529838,-0.94631,-0.3232607
5,0.05511811,-0.6135932,-0.28102425,-0.9473151,-0.3203031
5,0.062992126,-0.6126278,-0.27133337,-0.94908696,-0.31501415
5,0.070866145,-0.62077165,-0.26396486,-0.95182383,-0.30664545
5,0.07874016,-0.6266482,-0.26075307,-0.9545404,-0.29808176
5,0.08661418,-0.62956846,-0.26339945,-0.95622486,-0.292633
5,0.09448819,-0.6224169,-0.27656785,-0.9565355,-0.2916159
5,0.10236221,-0.618203,-0.28298473,-0.9557765,-0.29409388
5,0.11023622,-0.6136565,-0.27585948,-0.95494103,-0.29679555
5,0.11811024,-0.5985899,-0.25817344,-0.95471495,-0.29752213
5,0.12598425,-0.58440083,-0.24046458,-0.9557162,-0.29429
5,0.13385826,-0.5805641,-0.21797071,-0.9580388,-0.2866386
5,0.14173229,-0.5968582,-0.20899707,-0.96144104,-0.27501115
5,0.1496063,-0.62476915,-0.19975361,-0.9656254,-0.25993767
5,0.15748031,-0.6415407,-0.17663081,-0.97016644,-0.2424397
5,0.16535433,-0.6472946,-0.1619498,-0.9744679,-0.2245269
5,0.17322835,-0.6508221,-0.15501972,-0.9781276,-0.20800583
5,0.18110237,-0.64797485,-0.14921913,-0.9810491,-0.1937591
5,0.18897638,-0.6475296,-0.14596497,-0.9833551,-0.18169415
5,0.19685039,-0.64408976,-0.13470422,-0.9852258,-0.17126034
5,0.20472442,-0.6486272,-0.11597812,-0.9870494,-0.16041668
5,0.21259843,-0.64836866,-0.09787541,-0.9890799,-0.14738053
5,0.22047244,-0.6364288,-0.07078239,-0.9913214,-0.1314606
5,0.22834645,-0.6342903,-0.042843938,-0.9937382,-0.1117339
5,0.23622048,-0.632885,-0.016672935,-0.9961384,-0.08779725
5,0.24409449,-0.6268742,0.016252583,-0.9981072,-0.06149819
5,0.2519685,-0.6254338,0.04107014,-0.999401,-0.03460783
5,0.25984251,-0.6289658,0.055226985,-0.99996424,-0.008455554
5,0.26771653,-0.6332582,0.06943093,-0.9998755,0.01578171
5,0.27559054,-0.632309,0.08635563,-0.9992826,0.037871353
5,0.28346458,-0.63040644,0.106531486,-0.9982881,0.058488417
5,0.2913386,-0.62648576,0.12704214,-0.99689204,0.07877981
5,0.2992126,-0.62512726,0.14636458,-0.9950097,0.099777795
5,0.30708662,-0.62862533,0.17414674,-0.9924254,0.12284874
5,0.31496063,-0.6190356,0.20834734,-0.98901397,0.14782204
5,0.32283464,-0.6173736,0.23277606,-0.98469853,0.17426662
5,0.33070865,-0.62345934,0.25421715,-0.9794457,0.20170803
5,0.33858266,-0.627085,0.28434902,-0.9733954,0.22913174
5,0.3464567,-0.62191486,0.3074147,-0.96703494,0.25464368
5,0.35433072,-0.6133906,0.3153843,-0.9606245,0.27784982
5,0.36220473,-0.6099788,0.32224295,-0.9544746,0.29829213
5,0.37007874,-0.60129863,0.33491477,-0.9488478,0.31573397
5,0.37795275,-0.5927379,0.3389832,-0.9438036,0.33050686
5,0.38582677,-0.58465457,0.3388382,-0.93927574,0.3431633
5,0.39370078,-0.5806215,0.34372517,-0.93512505,0.3543179
5,0.4015748,-0.57995325,0.3531012,-0.9311365,0.36467084
5,0.40944883,-0.57889044,0.3668279,-0.9271764,0.3746251
5,0.41732284,-0.5779346,0.37518317,-0.92310375,0.384551
5,0.42519686,-0.58054954,0.38842595,-0.91890043,0.3944895
5,0.43307087,-0.5800577,0.39975575,-0.91460603,0.40434608
5,0.44094488,-0.5737126,0.4038349,-0.9101929,0.4141845
5,0.4488189,-0.5785671,0.41364136,-0.9058205,0.42366177
5,0.4566929,-0.57658315,0.42396462,-0.9015904,0.43259072
5,0.46456692,-0.5700912,0.42745516,-0.8975823,0.44084692
5,0.47244096,-0.57248306,0.43580142,-0.893859,0.44834816
5,0.48031497,-0.57119876,0.43870306,-0.89047325,0.45503563
5,0.48818898,-0.56964505,0.4388863,-0.88737464,0.46104908
5,0.496063,-0.56821144,0.44440916,-0.8846044,0.4663422
5,0.503937,-0.56732905,0.450363,-0.88213414,0.4709983
5,0.511811,-0.56744945,0.4568624,-0.879739,0.4754569
5,0.51968503,-0.5609333,0.45245126,-0.877296,0.47994974
5,0.52755904,-0.55853426,0.4657919,-0.8745768,0.48488703
5,0.53543305,-0.56229496,0.47411904,-0.8715086,0.49038023
5,0.54330707,-0.56017196,0.4707516,-0.8680715,0.49643922
5,0.5511811,-0.5519064,0.48170343,-0.86421746,0.50311846
5,0.5590551,-0.54251796,0.4973706,-0.85984546,0.51055443
5,0.56692916,-0.53685856,0.50573736,-0.8548708,0.51884097
5,0.5748032,-0.53293586,0.5053985,-0.8493626,0.52780974
5,0.5826772,-0.53222173,0.5170154,-0.8434768,0.53716564
5,0.5905512,-0.5257025,0.53061754,-0.8373456,0.5466739
5,0.5984252,-0.52098197,0.5308328,-0.8311214,0.556091
5,0.6062992,-0.5160268,0.53701085,-0.824929,0.5652364
5,0.61417323,-0.5152073,0.5541931,-0.81882524,0.57404286
5,0.62204725,-0.51451576,0.5592422,-0.81289816,0.58240587
5,0.62992126,-0.50560254,0.55550367,-0.80716854,0.59032106
5,0.63779527,-0.49997753,0.5635609,-0.8016278,0.59782344
5,0.6456693,-0.49703237,0.57157236,-0.7962953,0.6049081
5,0.6535433,-0.49163732,0.5727475,-0.7909167,0.6119238
5,0.6614173,-0.4885641,0.57814395,-0.7853915,0.61899936
5,0.6692913,-0.4858385,0.58862394,-0.7795284,0.6263669
5,0.6771653,-0.47369286,0.59729093,-0.7732123,0.6341473
5,0.68503934,-0.47244185,0.6114048,-0.7663589,0.64241266
5,0.6929134,-0.47465003,0.6272093,-0.7585193,0.6516506
5,0.7007874,-0.46935377,0.64027005,-0.75009656,0.6613284
5,0.70866144,-0.45999435,0.64806336,-0.74107146,0.6714261
5,0.71653545,-0.44920534,0.6476185,-0.73144174,0.6819039
5,0.72440946,-0.44240764,0.6585571,-0.7214534,0.692463
5,0.7322835,-0.43186757,0.6657758,-0.71117383,0.70301616
5,0.7401575,-0.42236006,0.6709744,-0.7008536,0.7133051
5,0.7480315,-0.4130461,0.6803376,-0.69054806,0.7232865
5,0.7559055,-0.40432534,0.6798763,-0.6804948,0.7327529
5,0.7637795,-0.40274084,0.68278,-0.67101073,0.7414476
5,0.77165353,-0.39913368,0.6932986,-0.66195166,0.7495465
5,0.77952754,-0.39674902,0.7047549,-0.65316486,0.75721574
5,0.78740156,-0.40176624,0.7188639,-0.64477575,0.7643718
5,0.79527557,-0.39985228,0.7361217,-0.6367182,0.7710966
5,0.8031496,-0.3987222,0.7476747,-0.62896293,0.7774353
5,0.8110236,-0.3972184,0.7589472,-0.6215539,0.7833714
5,0.81889766,-0.39597967,0.77016187,-0.61430484,0.7890688
5,0.8267717,-0.39453474,0.7727409,-0.6072579,0.79450476
5,0.8346457,-0.38402045,0.7659402,-0.60034573,0.79974055
5,0.8425197,-0.372763,0.76517016,-0.59359473,0.8047641
5,0.8503937,-0.3677174,0.7620364,-0.5867552,0.8097644
5,0.8582677,-0.35670766,0.7575777,-0.57988137,0.8147009
5,0.86614174,-0.34548202,0.7539539,-0.5729111,0.81961757
5,0.87401575,-0.33968443,0.74905545,-0.5659408,0.8244459
5,0.88188976,-0.33165604,0.74803126,-0.5590299,0.8291475
5,0.8897638,-0.330071,0.7446734,-0.552308,0.8336401
5,0.8976378,-0.3280918,0.74737597,-0.5459165,0.8378396
5,0.9055118,-0.3210621,0.75043845,-0.5398559,0.8417574
5,0.9133858,-0.3205698,0.75969326,-0.5343198,0.8452824
5,0.9212598,-0.3256086,0.77424127,-0.5290071,0.8486174
5,0.92913383,-0.32511503,0.7903176,-0.5242747,0.8515492
5,0.93700784,-0.33096483,0.79865557,-0.52011305,0.8540974
5,0.9448819,-0.33426985,0.80269957,-0.5166796,0.8561788
5,0.9527559,-0.33606634,0.813816,-0.5138605,0.85787374
5,0.96062994,-0.33994922,0.82699436,-0.5115913,0.8592289
5,0.96850395,-0.33857742,0.8310079,-0.50981593,0.8602835
5,0.97637796,-0.33706605,0.8221918,-0.50827354,0.8611957
5,0.984252,-0.33537775,0.82306886,-0.50706595,0.86190724
5,0.992126,-0.3335636,0.8185675,-0.50609744,0.8624763
5,1.0,-0.3326367,0.8071964,-0.50543755,0.8628632
6,0.0,-1.0048957,-0.61913663,-0.92261416,-0.38572422
6,0.007874016,-0.9659501,-0.6088573,-0.92128265,-0.3888936
6,0.015748031,-0.9113116,-0.57779557,-0.91713315,-0.3985809
6,0.023622047,-0.9193078,-0.57184726,-0.91861755,-0.3951478
6,0.031496063,-0.9426359,-0.60327613,-0.9162258,-0.40066227
6,0.03937008,-0.9420604,-0.6029514,-0.91391045,-0.40591595
6,0.047244094,-0.95655286,-0.59453726,-0.9143363,-0.40495563
6,0.05511811,-0.976119,-0.59209555,-0.91637194,-0.40032798
6,0.062992126,-0.9742671,-0.5786176,-0.9188138,-0.39469123
6,0.070866145,-0.9619767,-0.56289905,-0.9211948,-0.3891017
6,0.07874016,-0.9645017,-0.5511266,-0.9237247,-0.38305703
6,0.08661418,-0.97922283,-0.5551475,-0.92588973,-0.37779394
6,0.09448819,-0.99449366,-0.55472654,-0.92793167,-0.3727503
6,0.10236221,-1.0001705,-0.5435149,-0.93004125,-0.36745515
6,0.11023622,-0.99737793,-0.5292027,-0.93225545,-0.36180067
6,0.11811024,-0.98770475,-0.5096451,-0.9346759,-0.355501
6,0.12598425,-0.9740227,-0.49120238,-0.9373556,-0.34837413
6,0.13385826,-0.96908003,-0.4735619,-0.9402679,-0.34043545
6,0.14173229,-0.97015,-0.45592856,-0.94334245,-0.33182085
6,0.1496063,-0.9782294,-0.44496277,-0.94643706,-0.32288834
