TaskID,Input1,Output8_1,Output16_1,Dataframe
12,1,766.0,797.0,Train
12,2,692.0,753.0,Train
12,3,571.0,536.0,Train
12,4,729.0,462.0,Train
12,5,725.0,488.0,Train
12,6,659.0,819.0,Train
12,7,760.0,1188.0,Train
12,8,831.0,1453.0,Train
12,9,956.0,1405.0,Train
12,10,1181.0,1300.0,Train
12,11,1231.0,1414.0,Train
12,12,1298.0,1094.0,Train
12,13,1107.0,1181.0,Train
12,14,1049.0,1306.0,Train
12,15,1066.0,1160.0,Train
12,16,1032.0,1142.0,Train
12,17,1029.0,1121.0,Train
12,18,1306.0,1504.0,Train
12,19,1733.0,2036.0,Train
12,20,1686.0,2075.0,Train
12,21,1504.0,1948.0,Train
12,22,1409.0,1763.0,Train
12,23,1056.0,1171.0,Train
12,24,868.0,803.0,Train
12,25,783.0,762.0,Train
12,26,692.0,727.0,Train
12,27,564.0,516.0,Train
12,28,702.0,433.0,Train
12,29,691.0,465.0,Train
12,30,604.0,814.0,Train
12,31,709.0,1049.0,Train
12,32,891.0,1354.0,Train
12,33,1106.0,1261.0,Train
12,34,1295.0,1111.0,Train
12,35,1241.0,1152.0,Train
12,36,1231.0,1072.0,Train
12,37,1052.0,1047.0,Train
12,38,1095.0,1126.0,Train
12,39,995.0,1031.0,Train
12,40,932.0,1088.0,Train
12,41,1039.0,1133.0,Train
12,42,1500.0,1477.0,Train
12,43,1769.0,2155.0,Train
12,44,1716.0,2155.0,Train
12,45,1621.0,2107.0,Train
12,46,1489.0,1878.0,Train
12,47,1215.0,1293.0,Train
12,48,928.0,916.0,Train
12,49,750.0,785.0,Train
12,50,668.0,731.0,Train
12,51,602.0,475.0,Train
12,52,692.0,416.0,Train
12,53,665.0,498.0,Train
12,54,588.0,842.0,Train
12,55,767.0,1130.0,Train
12,56,981.0,1399.0,Train
12,57,1149.0,1203.0,Train
12,58,1217.0,1168.0,Train
12,59,1294.0,1245.0,Train
12,60,1211.0,1111.0,Train
12,61,1187.0,1168.0,Train
12,62,1046.0,1196.0,Train
12,63,1072.0,1194.0,Train
12,64,1039.0,1193.0,Train
12,65,1069.0,1345.0,Train
12,66,1444.0,1639.0,Train
12,67,1820.0,2054.0,Train
12,68,1627.0,2229.0,Train
12,69,1605.0,2171.0,Train
12,70,1471.0,1852.0,Train
12,71,1094.0,1308.0,Train
13,0,931.0,967.0,Train
13,1,818.0,858.0,Train
13,2,695.0,847.0,Train
13,3,574.0,627.0,Train
13,4,706.0,501.0,Train
13,5,698.0,517.0,Train
13,6,635.0,855.0,Train
13,7,790.0,1125.0,Train
13,8,968.0,1513.0,Train
13,9,1148.0,1383.0,Train
13,10,1191.0,1311.0,Train
13,11,1056.0,1311.0,Train
13,12,1069.0,1097.0,Train
13,13,968.0,1108.0,Train
13,14,986.0,1182.0,Train
13,15,945.0,1123.0,Train
13,16,945.0,1127.0,Train
13,17,1116.0,1125.0,Train
13,18,1450.0,1517.0,Train
13,19,1693.0,1982.0,Train
13,20,1534.0,2162.0,Train
13,21,1544.0,2200.0,Train
13,22,1503.0,1984.0,Train
13,23,1170.0,1441.0,Train
13,24,944.0,977.0,Train
13,25,821.0,860.0,Train
13,26,668.0,833.0,Train
13,27,578.0,575.0,Train
13,28,678.0,490.0,Train
13,29,702.0,530.0,Train
13,30,652.0,852.0,Train
13,31,735.0,1107.0,Train
13,32,928.0,1414.0,Train
13,33,1090.0,1340.0,Train
13,34,1244.0,1270.0,Train
13,35,1177.0,1315.0,Train
13,36,1309.0,1021.0,Train
13,37,1210.0,1130.0,Train
13,38,1136.0,1255.0,Train
13,39,1106.0,1191.0,Train
13,40,985.0,1204.0,Train
13,41,1153.0,1270.0,Train
13,42,1471.0,1493.0,Train
13,43,1810.0,1961.0,Train
13,44,1661.0,2126.0,Train
13,45,1582.0,1992.0,Train
13,46,1470.0,1813.0,Train
13,47,1258.0,1434.0,Train
13,48,1036.0,1034.0,Train
13,49,922.0,862.0,Train
13,50,808.0,803.0,Train
13,51,615.0,535.0,Train
13,52,719.0,469.0,Train
13,53,696.0,522.0,Train
13,54,627.0,646.0,Train
13,55,726.0,631.0,Train
13,56,921.0,909.0,Train
13,57,1112.0,1027.0,Train
13,58,1190.0,1136.0,Train
13,59,1295.0,1145.0,Train
13,60,1289.0,995.0,Train
13,61,1201.0,804.0,Train
13,62,1339.0,929.0,Train
13,63,1224.0,1018.0,Train
13,64,1164.0,952.0,Train
13,65,1086.0,920.0,Train
13,66,1215.0,1315.0,Train
13,67,1537.0,1837.0,Train
13,68,1524.0,1895.0,Train
13,69,1447.0,1977.0,Train
13,70,1366.0,1711.0,Train
13,71,1183.0,1491.0,Train
14,0,1113.0,1175.0,Train
14,1,900.0,922.0,Train
14,2,787.0,955.0,Train
14,3,632.0,656.0,Train
14,4,746.0,560.0,Train
14,5,689.0,571.0,Train
14,6,689.0,755.0,Train
14,7,671.0,705.0,Train
14,8,800.0,749.0,Train
14,9,948.0,958.0,Train
14,10,1072.0,944.0,Train
14,11,1102.0,1319.0,Train
14,12,1100.0,1216.0,Train
14,13,897.0,973.0,Train
14,14,784.0,972.0,Train
14,15,874.0,773.0,Train
14,16,840.0,656.0,Train
14,17,881.0,794.0,Train
14,18,1279.0,1101.0,Train
14,19,1681.0,1670.0,Train
14,20,1584.0,1807.0,Train
14,21,1477.0,1881.0,Train
14,22,1345.0,1755.0,Train
14,23,1208.0,1411.0,Train
14,24,1013.0,961.0,Train
14,25,810.0,833.0,Train
14,26,700.0,827.0,Train
14,27,602.0,653.0,Train
14,28,692.0,586.0,Train
14,29,669.0,598.0,Train
14,30,655.0,982.0,Train
14,31,757.0,1161.0,Train
14,32,816.0,1424.0,Train
14,33,902.0,1264.0,Train
14,34,1124.0,1133.0,Train
14,35,1137.0,1226.0,Train
14,36,1130.0,987.0,Train
14,37,1012.0,1078.0,Train
14,38,1022.0,1229.0,Train
14,39,1033.0,1065.0,Train
14,40,864.0,1072.0,Train
14,41,924.0,1136.0,Train
14,42,1315.0,1501.0,Train
14,43,1628.0,2165.0,Train
14,44,1621.0,2121.0,Train
14,45,1625.0,2012.0,Train
14,46,1436.0,1742.0,Train
14,47,1173.0,1398.0,Train
14,48,955.0,955.0,Train
14,49,796.0,813.0,Train
14,50,757.0,800.0,Train
14,51,588.0,606.0,Train
14,52,605.0,458.0,Train
14,53,648.0,541.0,Train
14,54,601.0,883.0,Train
14,55,774.0,1034.0,Train
14,56,908.0,1484.0,Train
14,57,1052.0,1446.0,Train
14,58,1005.0,1389.0,Train
14,59,1183.0,1500.0,Train
14,60,1191.0,989.0,Train
14,61,1106.0,1134.0,Train
14,62,1023.0,1315.0,Train
14,63,1123.0,1203.0,Train
14,64,1002.0,1191.0,Train
14,65,1047.0,1292.0,Train
14,66,1386.0,1618.0,Train
14,67,1767.0,2021.0,Train
14,68,1807.0,2139.0,Train
14,69,1604.0,2037.0,Train
14,70,1339.0,1654.0,Train
14,71,1110.0,1257.0,Train
15,0,942.0,904.0,Train
15,1,797.0,759.0,Train
15,2,688.0,762.0,Train
15,3,534.0,555.0,Train
15,4,632.0,450.0,Train
15,5,661.0,482.0,Train
15,6,636.0,897.0,Train
15,7,723.0,1153.0,Train
15,8,934.0,1455.0,Train
15,9,1033.0,1411.0,Train
15,10,1109.0,1267.0,Train
15,11,1210.0,1338.0,Train
15,12,1187.0,1006.0,Train
15,13,1143.0,1031.0,Train
15,14,1143.0,1113.0,Train
15,15,1079.0,1267.0,Train
15,16,956.0,1258.0,Train
15,17,1012.0,1225.0,Train
15,18,1268.0,1456.0,Train
15,19,1598.0,1984.0,Train
15,20,1558.0,2149.0,Train
15,21,1393.0,1995.0,Train
15,22,1252.0,1766.0,Train
15,23,1080.0,1333.0,Train
15,24,877.0,973.0,Train
15,25,801.0,817.0,Train
15,26,695.0,838.0,Train
15,27,575.0,590.0,Train
15,28,703.0,424.0,Train
15,29,645.0,485.0,Train
15,30,614.0,887.0,Train
15,31,739.0,1022.0,Train
15,32,887.0,1414.0,Train
15,33,998.0,1322.0,Train
15,34,1160.0,1267.0,Train
15,35,1218.0,1252.0,Train
15,36,1090.0,1079.0,Train
15,37,927.0,1053.0,Train
15,38,948.0,1123.0,Train
15,39,871.0,1190.0,Train
15,40,871.0,1174.0,Train
15,41,985.0,1212.0,Train
15,42,1184.0,1405.0,Train
15,43,1346.0,1704.0,Train
15,44,1383.0,1964.0,Train
15,45,1386.0,1948.0,Train
15,46,1322.0,1840.0,Train
15,47,1119.0,1283.0,Train
15,48,962.0,862.0,Train
15,49,817.0,746.0,Train
15,50,766.0,760.0,Train
15,51,585.0,539.0,Train
15,52,715.0,447.0,Train
15,53,661.0,443.0,Train
15,54,611.0,829.0,Train
15,55,760.0,967.0,Train
15,56,834.0,1402.0,Train
15,57,988.0,1302.0,Train
15,58,1126.0,1282.0,Train
15,59,1070.0,1347.0,Train
15,60,1136.0,1088.0,Train
15,61,982.0,1069.0,Train
15,62,921.0,1222.0,Train
15,63,948.0,1089.0,Train
15,64,920.0,1126.0,Train
15,65,940.0,1139.0,Train
15,66,1170.0,1354.0,Train
15,67,1543.0,1865.0,Train
15,68,1548.0,1881.0,Train
15,69,1453.0,1788.0,Train
15,70,1271.0,1517.0,Train
15,71,1295.0,1219.0,Train
16,0,1045.0,909.0,Train
16,1,908.0,795.0,Train
16,2,807.0,743.0,Train
16,3,655.0,574.0,Train
16,4,672.0,466.0,Train
16,5,689.0,478.0,Train
16,6,658.0,650.0,Train
16,7,695.0,650.0,Train
16,8,814.0,779.0,Train
16,9,1002.0,797.0,Train
16,10,1183.0,900.0,Train
16,11,1299.0,1033.0,Train
16,12,1224.0,958.0,Train
16,13,1167.0,783.0,Train
16,14,1110.0,772.0,Train
16,15,978.0,798.0,Train
16,16,925.0,920.0,Train
16,17,1080.0,1005.0,Train
16,18,1275.0,1177.0,Train
16,19,1507.0,1627.0,Train
16,20,1454.0,1740.0,Train
16,21,1464.0,1650.0,Train
16,22,1372.0,1586.0,Train
16,23,1325.0,1313.0,Train
16,24,1065.0,986.0,Train
16,25,911.0,803.0,Train
16,26,810.0,725.0,Train
16,27,621.0,530.0,Train
16,28,753.0,455.0,Train
16,29,689.0,379.0,Train
16,30,621.0,597.0,Train
16,31,701.0,510.0,Train
16,32,830.0,612.0,Train
16,33,851.0,788.0,Train
16,34,908.0,874.0,Train
16,35,1102.0,992.0,Train
16,36,1042.0,808.0,Train
16,37,837.0,670.0,Train
16,38,793.0,693.0,Train
16,39,814.0,586.0,Train
16,40,763.0,524.0,Train
16,41,830.0,567.0,Train
16,42,1046.0,817.0,Train
16,43,1369.0,1354.0,Train
16,44,1388.0,1427.0,Train
16,45,1305.0,1354.0,Train
16,46,1208.0,1325.0,Train
16,47,1106.0,1136.0,Train
16,48,991.0,859.0,Train
16,49,921.0,619.0,Train
16,50,740.0,618.0,Train
16,51,585.0,472.0,Train
16,52,705.0,387.0,Train
16,53,628.0,386.0,Train
16,54,575.0,721.0,Train
16,55,651.0,785.0,Train
16,56,811.0,1315.0,Train
16,57,1103.0,1305.0,Train
16,58,1311.0,1306.0,Train
16,59,1331.0,1344.0,Train
16,60,1278.0,1159.0,Train
16,61,1234.0,1229.0,Train
16,62,1157.0,1281.0,Train
16,63,1168.0,1148.0,Train
16,64,1103.0,1136.0,Train
16,65,1082.0,1117.0,Train
16,66,1218.0,1335.0,Train
16,67,1628.0,1791.0,Train
16,68,1479.0,1558.0,Train
16,69,1414.0,1383.0,Train
16,70,1362.0,1187.0,Train
16,71,1110.0,1018.0,Train
17,0,931.0,813.0,Train
17,1,814.0,717.0,Train
17,2,773.0,653.0,Train
17,3,631.0,484.0,Train
17,4,712.0,373.0,Train
17,5,682.0,404.0,Train
17,6,604.0,593.0,Train
17,7,628.0,477.0,Train
17,8,763.0,644.0,Train
17,9,989.0,765.0,Train
17,10,982.0,817.0,Train
17,11,1120.0,890.0,Train
17,12,1073.0,835.0,Train
17,13,982.0,622.0,Train
17,14,941.0,701.0,Train
17,15,894.0,659.0,Train
17,16,790.0,682.0,Train
17,17,824.0,858.0,Train
17,18,1009.0,1100.0,Train
17,19,1282.0,1539.0,Train
17,20,1406.0,1567.0,Train
17,21,1346.0,1452.0,Train
17,22,1228.0,1251.0,Train
17,23,1063.0,1005.0,Train
17,24,901.0,724.0,Train
17,25,796.0,586.0,Train
17,26,709.0,560.0,Train
17,27,561.0,415.0,Train
17,28,699.0,360.0,Train
17,29,661.0,366.0,Train
17,30,598.0,680.0,Train
17,31,695.0,874.0,Train
17,32,763.0,1302.0,Train
17,33,901.0,1322.0,Train
17,34,1148.0,1277.0,Train
17,35,1291.0,1389.0,Train
17,36,1275.0,1050.0,Train
17,37,1170.0,1175.0,Train
17,38,1130.0,1309.0,Train
17,39,955.0,1255.0,Train
17,40,881.0,1235.0,Train
17,41,891.0,1309.0,Train
17,42,1252.0,1423.0,Train
17,43,1621.0,1698.0,Train
17,44,1557.0,1746.0,Train
17,45,1514.0,1747.0,Train
17,46,1299.0,1501.0,Train
17,47,1127.0,1133.0,Train
17,48,884.0,874.0,Train
17,49,810.0,702.0,Train
17,50,688.0,651.0,Train
17,51,537.0,609.0,Train
17,52,689.0,580.0,Train
17,53,665.0,595.0,Train
17,54,595.0,795.0,Train
17,55,777.0,955.0,Train
17,56,911.0,1373.0,Train
17,57,1009.0,1286.0,Train
17,58,1157.0,1239.0,Train
17,59,1195.0,1225.0,Train
17,60,1221.0,980.0,Train
17,61,1181.0,1104.0,Train
17,62,935.0,1153.0,Train
17,63,939.0,1056.0,Train
17,64,948.0,1017.0,Train
17,65,1025.0,1111.0,Train
17,66,1127.0,1175.0,Train
17,67,1461.0,1583.0,Train
17,68,1527.0,1708.0,Train
17,69,1524.0,1554.0,Train
17,70,1386.0,1478.0,Train
17,71,1133.0,1059.0,Train
18,0,921.0,733.0,Train
18,1,840.0,605.0,Train
18,2,753.0,575.0,Train
18,3,648.0,529.0,Train
18,4,735.0,491.0,Train
18,5,682.0,479.0,Train
18,6,582.0,589.0,Train
18,7,736.0,762.0,Train
18,8,929.0,1293.0,Train
18,9,941.0,1254.0,Train
18,10,1063.0,1180.0,Train
18,11,1043.0,1274.0,Train
18,12,1120.0,984.0,Train
18,13,1161.0,1025.0,Train
18,14,1029.0,1165.0,Train
18,15,995.0,1138.0,Train
18,16,939.0,1117.0,Train
18,17,1015.0,1168.0,Train
18,18,1178.0,1213.0,Train
18,19,1508.0,1538.0,Train
18,20,1476.0,1506.0,Train
18,21,1355.0,1494.0,Train
18,22,1257.0,1373.0,Train
18,23,1167.0,1053.0,Train
18,24,965.0,823.0,Train
18,25,817.0,632.0,Train
18,26,737.0,631.0,Train
18,27,612.0,571.0,Train
18,28,726.0,545.0,Train
18,29,700.0,523.0,Train
18,30,628.0,598.0,Train
18,31,707.0,491.0,Train
18,32,871.0,758.0,Train
18,33,1076.0,750.0,Train
18,34,1076.0,829.0,Train
18,35,1168.0,871.0,Train
18,36,1170.0,864.0,Train
18,37,1093.0,807.0,Train
18,38,1107.0,801.0,Train
18,39,1157.0,783.0,Train
18,40,1005.0,752.0,Train
18,41,1022.0,749.0,Train
18,42,1096.0,746.0,Train
18,43,1467.0,1418.0,Train
18,44,1460.0,1528.0,Train
18,45,1403.0,1411.0,Train
18,46,1275.0,1270.0,Train
18,47,1119.0,1019.0,Train
18,48,1083.0,826.0,Train
18,49,914.0,666.0,Train
18,50,804.0,635.0,Train
18,51,628.0,544.0,Train
18,52,736.0,561.0,Train
18,53,685.0,491.0,Train
18,54,641.0,535.0,Train
18,55,658.0,446.0,Train
18,56,679.0,629.0,Train
18,57,851.0,727.0,Train
18,58,1053.0,772.0,Train
18,59,1059.0,916.0,Train
18,60,1170.0,976.0,Train
18,61,965.0,753.0,Train
18,62,817.0,733.0,Train
18,63,790.0,590.0,Train
18,64,854.0,472.0,Train
18,65,837.0,535.0,Train
18,66,1025.0,660.0,Train
18,67,1288.0,1274.0,Train
18,68,1332.0,1363.0,Train
18,69,1231.0,1271.0,Train
18,70,1136.0,1117.0,Train
18,71,1036.0,913.0,Train
19,0,877.0,788.0,Train
19,1,773.0,637.0,Train
19,2,713.0,576.0,Train
19,3,544.0,558.0,Train
19,4,672.0,526.0,Train
19,5,689.0,495.0,Train
19,6,615.0,663.0,Train
19,7,696.0,817.0,Train
19,8,820.0,1283.0,Train
19,9,900.0,1216.0,Train
19,10,1025.0,1146.0,Train
19,11,1085.0,1147.0,Train
19,12,1153.0,1053.0,Train
19,13,1070.0,1018.0,Train
19,14,955.0,1062.0,Train
19,15,928.0,1066.0,Train
19,16,814.0,1132.0,Train
19,17,855.0,1028.0,Train
19,18,1040.0,1199.0,Train
19,19,1322.0,1715.0,Train
19,20,1399.0,1618.0,Train
19,21,1208.0,1498.0,Train
19,22,1136.0,1341.0,Train
19,23,999.0,1008.0,Train
19,24,844.0,746.0,Train
19,25,780.0,593.0,Train
19,26,705.0,586.0,Train
19,27,550.0,538.0,Train
19,28,601.0,542.0,Train
19,29,661.0,522.0,Train
19,30,591.0,704.0,Train
19,31,713.0,820.0,Train
19,32,809.0,1344.0,Train
19,33,928.0,1347.0,Train
19,34,1130.0,1233.0,Train
19,35,1190.0,1316.0,Train
19,36,1154.0,1005.0,Train
19,37,1016.0,1024.0,Train
19,38,995.0,1090.0,Train
19,39,830.0,1174.0,Train
19,40,917.0,1069.0,Train
19,41,1009.0,989.0,Train
19,42,1227.0,1063.0,Train
19,43,1522.0,1654.0,Train
19,44,1389.0,1602.0,Train
19,45,1393.0,1501.0,Train
19,46,1235.0,1366.0,Train
19,47,1056.0,996.0,Train
19,48,874.0,701.0,Train
19,49,780.0,587.0,Train
19,50,658.0,546.0,Train
19,51,560.0,515.0,Train
19,52,672.0,473.0,Train
19,53,672.0,459.0,Train
19,54,581.0,635.0,Train
19,55,753.0,740.0,Train
19,56,866.0,1287.0,Train
19,57,993.0,1257.0,Train
19,58,1093.0,1200.0,Train
19,59,1167.0,1250.0,Train
19,60,1063.0,900.0,Train
19,61,1116.0,1049.0,Train
19,62,941.0,1244.0,Train
19,63,928.0,1119.0,Train
19,64,935.0,1102.0,Train
19,65,968.0,1094.0,Train
19,66,1079.0,1169.0,Train
19,67,1454.0,1843.0,Train
19,68,1457.0,1711.0,Train
19,69,1268.0,1529.0,Train
19,70,1187.0,1351.0,Train
19,71,992.0,939.0,Train
20,0,851.0,711.0,Train
20,1,770.0,551.0,Train
20,2,719.0,583.0,Train
20,3,524.0,561.0,Train
20,4,676.0,513.0,Train
20,5,671.0,513.0,Train
20,6,608.0,629.0,Train
20,7,745.0,810.0,Train
20,8,850.0,1344.0,Train
20,9,924.0,1205.0,Train
20,10,995.0,1123.0,Train
20,11,1022.0,1168.0,Train
20,12,1161.0,957.0,Train
20,13,1013.0,994.0,Train
20,14,1013.0,1197.0,Train
20,15,974.0,1187.0,Train
20,16,942.0,1043.0,Train
20,17,1029.0,1059.0,Train
20,18,1207.0,1101.0,Train
20,19,1530.0,1564.0,Train
20,20,1447.0,1596.0,Train
20,21,1268.0,1621.0,Train
20,22,1234.0,1443.0,Train
20,23,1006.0,1037.0,Train
20,24,908.0,737.0,Train
20,25,814.0,612.0,Train
20,26,756.0,548.0,Train
20,27,605.0,519.0,Train
20,28,736.0,500.0,Train
20,29,682.0,494.0,Train
20,30,602.0,622.0,Train
20,31,726.0,817.0,Train
20,32,871.0,1280.0,Train
20,33,927.0,1306.0,Train
20,34,988.0,1146.0,Train
20,35,1011.0,1306.0,Train
20,36,1190.0,1028.0,Train
20,37,1154.0,1037.0,Train
20,38,1154.0,1081.0,Train
20,39,1107.0,1040.0,Train
20,40,1080.0,1190.0,Train
20,41,1086.0,1053.0,Train
20,42,1191.0,1072.0,Train
20,43,1666.0,1605.0,Train
20,44,1406.0,1619.0,Train
20,45,1261.0,1494.0,Train
20,46,1154.0,1255.0,Train
20,47,1103.0,1050.0,Train
20,48,995.0,868.0,Train
20,49,850.0,692.0,Train
20,50,726.0,605.0,Train
20,51,582.0,573.0,Train
20,52,696.0,516.0,Train
20,53,679.0,503.0,Train
20,54,587.0,525.0,Train
20,55,648.0,548.0,Train
20,56,817.0,743.0,Train
20,57,961.0,939.0,Train
20,58,1167.0,914.0,Train
20,59,1278.0,1082.0,Train
20,60,1432.0,977.0,Train
20,61,1328.0,970.0,Train
20,62,1422.0,964.0,Train
20,63,1274.0,900.0,Train
20,64,1184.0,976.0,Train
20,65,1198.0,964.0,Train
20,66,1258.0,961.0,Train
20,67,1478.0,1389.0,Train
20,68,1409.0,1558.0,Train
20,69,1322.0,1458.0,Train
20,70,1133.0,1175.0,Train
20,71,1021.0,1143.0,Train
21,0,1012.0,833.0,Train
21,1,925.0,657.0,Train
21,2,790.0,632.0,Train
21,3,611.0,580.0,Train
21,4,682.0,539.0,Train
21,5,672.0,491.0,Train
21,6,665.0,488.0,Train
21,7,696.0,404.0,Train
21,8,780.0,597.0,Train
21,9,991.0,766.0,Train
21,10,1049.0,929.0,Train
21,11,1191.0,1124.0,Train
21,12,1163.0,948.0,Train
21,13,968.0,842.0,Train
21,14,843.0,757.0,Train
21,15,870.0,637.0,Train
21,16,827.0,587.0,Train
21,17,811.0,583.0,Train
21,18,923.0,596.0,Train
21,19,1251.0,1123.0,Train
21,20,1191.0,1341.0,Train
21,21,1082.0,1321.0,Train
21,22,1102.0,1168.0,Train
21,23,1069.0,967.0,Train
21,24,893.0,734.0,Train
21,25,742.0,619.0,Train
21,26,686.0,583.0,Train
21,27,575.0,534.0,Train
21,28,682.0,510.0,Train
21,29,648.0,506.0,Train
21,30,594.0,538.0,Train
21,31,722.0,830.0,Train
21,32,844.0,1213.0,Train
21,33,1039.0,1206.0,Train
21,34,1073.0,1129.0,Train
21,35,1201.0,1203.0,Train
21,36,1107.0,976.0,Train
21,37,1070.0,970.0,Train
21,38,935.0,1168.0,Train
21,39,884.0,1175.0,Train
21,40,823.0,1013.0,Train
21,41,907.0,930.0,Train
21,42,1042.0,1065.0,Train
21,43,1494.0,1625.0,Train
21,44,1402.0,1727.0,Train
21,45,1262.0,1549.0,Train
21,46,1197.0,1379.0,Train
21,47,1015.0,1069.0,Train
21,48,887.0,776.0,Train
21,49,793.0,629.0,Train
21,50,699.0,564.0,Train
21,51,564.0,535.0,Train
21,52,695.0,512.0,Train
21,53,691.0,507.0,Train
21,54,618.0,548.0,Train
21,55,750.0,724.0,Train
21,56,834.0,1146.0,Train
21,57,948.0,1222.0,Train
21,58,1036.0,1164.0,Train
21,59,995.0,1107.0,Train
21,60,1075.0,900.0,Train
21,61,989.0,906.0,Train
21,62,1042.0,1027.0,Train
21,63,1042.0,989.0,Train
21,64,901.0,990.0,Train
21,65,979.0,1025.0,Train
21,66,1133.0,1209.0,Train
21,67,1558.0,1754.0,Train
21,68,1427.0,1724.0,Train
21,69,1256.0,1657.0,Train
21,70,1200.0,1508.0,Train
21,71,1009.0,1013.0,Train
22,0,834.0,697.0,Train
22,1,671.0,590.0,Train
22,2,655.0,586.0,Train
22,3,554.0,568.0,Train
22,4,698.0,519.0,Train
22,5,669.0,552.0,Train
22,6,621.0,583.0,Train
22,7,726.0,858.0,Train
22,8,884.0,1254.0,Train
22,9,924.0,1287.0,Train
22,10,1080.0,1276.0,Train
22,11,1042.0,1254.0,Train
22,12,1085.0,1021.0,Train
22,13,985.0,1022.0,Train
22,14,955.0,1116.0,Train
22,15,1102.0,1095.0,Train
22,16,1080.0,1171.0,Train
22,17,1050.0,1098.0,Train
22,18,1208.0,1226.0,Train
22,19,1568.0,1631.0,Train
22,20,1430.0,1779.0,Train
22,21,1288.0,1586.0,Train
22,22,1224.0,1318.0,Train
22,23,1056.0,1066.0,Train
22,24,803.0,721.0,Train
22,25,745.0,618.0,Train
22,26,672.0,561.0,Train
22,27,530.0,530.0,Train
22,28,716.0,519.0,Train
22,29,689.0,510.0,Train
22,30,628.0,610.0,Train
22,31,784.0,720.0,Train
22,32,887.0,1127.0,Train
22,33,1012.0,1199.0,Train
22,34,1069.0,1120.0,Train
22,35,1104.0,1142.0,Train
22,36,1103.0,963.0,Train
22,37,1079.0,912.0,Train
22,38,1058.0,1123.0,Train
22,39,952.0,1132.0,Train
22,40,959.0,1127.0,Train
22,41,1034.0,1120.0,Train
22,42,1106.0,1127.0,Train
22,43,1406.0,1631.0,Train
22,44,1430.0,1663.0,Train
22,45,1201.0,1415.0,Train
22,46,1227.0,1245.0,Train
22,47,1062.0,1000.0,Train
22,48,931.0,724.0,Train
22,49,863.0,606.0,Train
22,50,749.0,574.0,Train
22,51,598.0,516.0,Train
22,52,749.0,515.0,Train
22,53,750.0,494.0,Train
22,54,685.0,581.0,Train
22,55,717.0,725.0,Train
22,56,945.0,1162.0,Train
22,57,1018.0,1206.0,Train
22,58,1019.0,1193.0,Train
22,59,1157.0,1212.0,Train
22,60,1220.0,1041.0,Train
22,61,1086.0,1017.0,Train
22,62,1073.0,1104.0,Train
22,63,1028.0,980.0,Train
22,64,1002.0,1034.0,Train
22,65,1032.0,967.0,Train
22,66,1151.0,995.0,Train
22,67,1402.0,1418.0,Train
22,68,1386.0,1733.0,Train
22,69,1222.0,1551.0,Train
22,70,1194.0,1354.0,Train
22,71,1080.0,1149.0,Train
23,0,887.0,852.0,Train
23,1,868.0,670.0,Train
23,2,757.0,612.0,Train
23,3,596.0,564.0,Train
23,4,725.0,567.0,Train
23,5,675.0,564.0,Train
23,6,618.0,504.0,Train
23,7,675.0,443.0,Train
23,8,841.0,737.0,Train
23,9,1052.0,928.0,Train
23,10,1106.0,986.0,Train
23,11,1147.0,981.0,Train
23,12,1221.0,1054.0,Train
23,13,1160.0,897.0,Train
23,14,1106.0,788.0,Train
23,15,1021.0,887.0,Train
23,16,1101.0,979.0,Train
23,17,989.0,880.0,Train
23,18,995.0,999.0,Train
23,19,1346.0,1399.0,Train
23,20,1160.0,1542.0,Train
23,21,1031.0,1567.0,Train
23,22,1029.0,1386.0,Train
23,23,988.0,1149.0,Train
23,24,914.0,957.0,Train
23,25,824.0,821.0,Train
23,26,718.0,817.0,Train
23,27,554.0,685.0,Train
23,28,659.0,593.0,Train
23,29,635.0,506.0,Train
23,30,614.0,463.0,Train
23,31,652.0,443.0,Train
23,32,678.0,622.0,Train
23,33,894.0,702.0,Train
23,34,1026.0,761.0,Train
23,35,1063.0,903.0,Train
23,36,1036.0,932.0,Train
23,37,891.0,740.0,Train
23,38,780.0,714.0,Train
23,39,797.0,685.0,Train
23,40,770.0,622.0,Train
23,41,787.0,605.0,Train
23,42,955.0,667.0,Train
23,43,1178.0,1171.0,Train
23,44,1140.0,1354.0,Train
23,45,1042.0,1321.0,Train
23,46,1072.0,1121.0,Train
23,47,968.0,789.0,Train
23,48,841.0,670.0,Train
23,49,746.0,561.0,Train
23,50,665.0,509.0,Train
23,51,513.0,494.0,Train
23,52,662.0,482.0,Train
23,53,629.0,494.0,Train
23,54,618.0,482.0,Train
23,55,729.0,699.0,Train
23,56,786.0,1107.0,Train
23,57,840.0,1216.0,Train
23,58,1049.0,1130.0,Train
23,59,1112.0,1158.0,Train
23,60,1015.0,912.0,Train
23,61,985.0,1062.0,Train
23,62,961.0,1085.0,Train
23,63,907.0,1069.0,Train
23,64,878.0,1054.0,Train
23,65,941.0,1072.0,Train
23,66,968.0,1146.0,Train
23,67,1299.0,1527.0,Train
23,68,1238.0,1484.0,Train
23,69,1167.0,1330.0,Train
23,70,1153.0,1258.0,Train
23,71,951.0,944.0,Train
24,0,830.0,697.0,Train
24,1,713.0,611.0,Train
24,2,651.0,583.0,Train
24,3,544.0,522.0,Train
24,4,678.0,515.0,Train
24,5,635.0,482.0,Train
24,6,625.0,494.0,Train
24,7,702.0,686.0,Train
24,8,868.0,1232.0,Train
24,9,972.0,1107.0,Train
